Gender,Age,Health Tier,Coverage Amount,Monthly Premium ($)
Female,80,Eagle Select 2,25000,371.24
Female,80,Eagle Select 2,26000,376.97
Female,80,Eagle Select 2,27000,382.7
Female,80,Eagle Select 2,28000,388.43
Female,80,Eagle Select 2,29000,394.16
Female,80,Eagle Select 2,30000,399.89
Female,80,Eagle Select 2,31000,405.62
Female,80,Eagle Select 2,32000,411.35
Female,80,Eagle Select 2,33000,417.08
Female,80,Eagle Select 2,34000,422.81
Female,80,Eagle Select 2,35000,428.54
Female,80,Eagle Select 2,36000,434.27
Female,80,Eagle Select 2,37000,440.0
Female,80,Eagle Select 2,38000,445.73
Female,80,Eagle Select 2,39000,451.46
Female,80,Eagle Select 2,40000,457.19
Female,60,Eagle Select 2,21000,77.21
Female,60,Eagle Select 2,22000,83.79
Female,60,Eagle Select 2,23000,90.37
Female,60,Eagle Select 2,24000,96.95
Female,60,Eagle Select 2,25000,103.53
Female,60,Eagle Select 2,26000,110.11
Female,60,Eagle Select 2,27000,116.69
Female,60,Eagle Select 2,28000,123.27
Female,60,Eagle Select 2,29000,129.85
Female,60,Eagle Select 2,30000,136.43
Female,60,Eagle Select 2,31000,143.01
Female,60,Eagle Select 2,32000,149.59
Female,60,Eagle Select 2,33000,156.17
Female,60,Eagle Select 2,34000,162.75
Female,60,Eagle Select 2,35000,169.33
Female,60,Eagle Select 2,36000,175.91
Female,60,Eagle Select 2,37000,182.49
Female,60,Eagle Select 2,38000,189.07
Female,60,Eagle Select 2,39000,195.65
Female,60,Eagle Select 2,40000,202.23
Female,61,Eagle Select 2,21000,77.21
Female,61,Eagle Select 2,22000,83.79
Female,61,Eagle Select 2,23000,90.37
Female,61,Eagle Select 2,24000,96.95
Female,61,Eagle Select 2,25000,103.53
Female,61,Eagle Select 2,26000,110.11
Female,61,Eagle Select 2,27000,116.69
Female,61,Eagle Select 2,28000,123.27
Female,61,Eagle Select 2,29000,129.85
Female,61,Eagle Select 2,30000,136.43
Female,61,Eagle Select 2,31000,143.01
Female,61,Eagle Select 2,32000,149.59
Female,61,Eagle Select 2,33000,156.17
Female,61,Eagle Select 2,34000,162.75
Female,61,Eagle Select 2,35000,169.33
Female,61,Eagle Select 2,36000,175.91
Female,61,Eagle Select 2,37000,182.49
Female,61,Eagle Select 2,38000,189.07
Female,61,Eagle Select 2,39000,195.65
Female,61,Eagle Select 2,40000,202.23
Female,62,Eagle Select 2,21000,87.99
Female,62,Eagle Select 2,22000,94.57
Female,62,Eagle Select 2,23000,101.15
Female,62,Eagle Select 2,24000,107.73
Female,62,Eagle Select 2,25000,114.31
Female,62,Eagle Select 2,26000,120.89
Female,62,Eagle Select 2,27000,127.47
Female,62,Eagle Select 2,28000,134.05
Female,62,Eagle Select 2,29000,140.63
Female,62,Eagle Select 2,30000,147.21
Female,62,Eagle Select 2,31000,153.79
Female,62,Eagle Select 2,32000,160.37
Female,62,Eagle Select 2,33000,166.95
Female,62,Eagle Select 2,34000,173.53
Female,62,Eagle Select 2,35000,180.11
Female,62,Eagle Select 2,36000,186.69
Female,62,Eagle Select 2,37000,193.27
Female,62,Eagle Select 2,38000,199.85
Female,62,Eagle Select 2,39000,206.43
Female,62,Eagle Select 2,40000,213.01
Female,63,Eagle Select 2,21000,87.99
Female,63,Eagle Select 2,22000,94.57
Female,63,Eagle Select 2,23000,101.15
Female,63,Eagle Select 2,24000,107.73
Female,63,Eagle Select 2,25000,114.31
Female,63,Eagle Select 2,26000,120.89
Female,63,Eagle Select 2,27000,127.47
Female,63,Eagle Select 2,28000,134.05
Female,63,Eagle Select 2,29000,140.63
Female,63,Eagle Select 2,30000,147.21
Female,63,Eagle Select 2,31000,153.79
Female,63,Eagle Select 2,32000,160.37
Female,63,Eagle Select 2,33000,166.95
Female,63,Eagle Select 2,34000,173.53
Female,63,Eagle Select 2,35000,180.11
Female,63,Eagle Select 2,36000,186.69
Female,63,Eagle Select 2,37000,193.27
Female,63,Eagle Select 2,38000,199.85
Female,63,Eagle Select 2,39000,206.43
Female,63,Eagle Select 2,40000,213.01
Female,64,Eagle Select 2,21000,97.47
Female,64,Eagle Select 2,22000,104.05
Female,64,Eagle Select 2,23000,110.63
Female,64,Eagle Select 2,24000,117.21
Female,64,Eagle Select 2,25000,123.79
Female,64,Eagle Select 2,26000,130.37
Female,64,Eagle Select 2,27000,136.95
Female,64,Eagle Select 2,28000,143.53
Female,64,Eagle Select 2,29000,150.11
Female,64,Eagle Select 2,30000,156.69
Female,64,Eagle Select 2,31000,163.27
Female,64,Eagle Select 2,32000,169.85
Female,64,Eagle Select 2,33000,176.43
Female,64,Eagle Select 2,34000,183.01
Female,64,Eagle Select 2,35000,189.59
Female,64,Eagle Select 2,36000,196.17
Female,64,Eagle Select 2,37000,202.75
Female,64,Eagle Select 2,38000,209.33
Female,64,Eagle Select 2,39000,215.91
Female,64,Eagle Select 2,40000,222.49
Female,65,Eagle Select 2,21000,97.47
Female,65,Eagle Select 2,22000,104.05
Female,65,Eagle Select 2,23000,110.63
Female,65,Eagle Select 2,24000,117.21
Female,65,Eagle Select 2,25000,123.79
Female,65,Eagle Select 2,26000,130.37
Female,65,Eagle Select 2,27000,136.95
Female,65,Eagle Select 2,28000,143.53
Female,65,Eagle Select 2,29000,150.11
Female,65,Eagle Select 2,30000,156.69
Female,65,Eagle Select 2,31000,163.27
Female,65,Eagle Select 2,32000,169.85
Female,65,Eagle Select 2,33000,176.43
Female,65,Eagle Select 2,34000,183.01
Female,65,Eagle Select 2,35000,189.59
Female,65,Eagle Select 2,36000,196.17
Female,65,Eagle Select 2,37000,202.75
Female,65,Eagle Select 2,38000,209.33
Female,65,Eagle Select 2,39000,215.91
Female,65,Eagle Select 2,40000,222.49
Female,66,Eagle Select 2,21000,107.65
Female,66,Eagle Select 2,22000,114.23
Female,66,Eagle Select 2,23000,120.81
Female,66,Eagle Select 2,24000,127.39
Female,66,Eagle Select 2,25000,133.97
Female,66,Eagle Select 2,26000,140.55
Female,66,Eagle Select 2,27000,147.13
Female,66,Eagle Select 2,28000,153.71
Female,66,Eagle Select 2,29000,160.29
Female,66,Eagle Select 2,30000,166.87
Female,66,Eagle Select 2,31000,173.45
Female,66,Eagle Select 2,32000,180.03
Female,66,Eagle Select 2,33000,186.61
Female,66,Eagle Select 2,34000,193.19
Female,66,Eagle Select 2,35000,199.77
Female,66,Eagle Select 2,36000,206.35
Female,66,Eagle Select 2,37000,212.93
Female,66,Eagle Select 2,38000,219.51
Female,66,Eagle Select 2,39000,226.09
Female,66,Eagle Select 2,40000,232.67
Female,67,Eagle Select 2,21000,107.65
Female,67,Eagle Select 2,22000,114.23
Female,67,Eagle Select 2,23000,120.81
Female,67,Eagle Select 2,24000,127.39
Female,67,Eagle Select 2,25000,133.97
Female,67,Eagle Select 2,26000,140.55
Female,67,Eagle Select 2,27000,147.13
Female,67,Eagle Select 2,28000,153.71
Female,67,Eagle Select 2,29000,160.29
Female,67,Eagle Select 2,30000,166.87
Female,67,Eagle Select 2,31000,173.45
Female,67,Eagle Select 2,32000,180.03
Female,67,Eagle Select 2,33000,186.61
Female,67,Eagle Select 2,34000,193.19
Female,67,Eagle Select 2,35000,199.77
Female,67,Eagle Select 2,36000,206.35
Female,67,Eagle Select 2,37000,212.93
Female,67,Eagle Select 2,38000,219.51
Female,67,Eagle Select 2,39000,226.09
Female,67,Eagle Select 2,40000,232.67
Female,68,Eagle Select 2,21000,121.9
Female,68,Eagle Select 2,22000,128.48
Female,68,Eagle Select 2,23000,135.06
Female,68,Eagle Select 2,24000,141.64
Female,68,Eagle Select 2,25000,148.22
Female,68,Eagle Select 2,26000,154.8
Female,68,Eagle Select 2,27000,161.38
Female,68,Eagle Select 2,28000,167.96
Female,68,Eagle Select 2,29000,174.54
Female,68,Eagle Select 2,30000,181.12
Female,68,Eagle Select 2,31000,187.7
Female,68,Eagle Select 2,32000,194.28
Female,68,Eagle Select 2,33000,200.86
Female,68,Eagle Select 2,34000,207.44
Female,68,Eagle Select 2,35000,214.02
Female,68,Eagle Select 2,36000,220.6
Female,68,Eagle Select 2,37000,227.18
Female,68,Eagle Select 2,38000,233.76
Female,68,Eagle Select 2,39000,240.34
Female,68,Eagle Select 2,40000,246.92
Female,69,Eagle Select 2,21000,121.9
Female,69,Eagle Select 2,22000,128.48
Female,69,Eagle Select 2,23000,135.06
Female,69,Eagle Select 2,24000,141.64
Female,69,Eagle Select 2,25000,148.22
Female,69,Eagle Select 2,26000,154.8
Female,69,Eagle Select 2,27000,161.38
Female,69,Eagle Select 2,28000,167.96
Female,69,Eagle Select 2,29000,174.54
Female,69,Eagle Select 2,30000,181.12
Female,69,Eagle Select 2,31000,187.7
Female,69,Eagle Select 2,32000,194.28
Female,69,Eagle Select 2,33000,200.86
Female,69,Eagle Select 2,34000,207.44
Female,69,Eagle Select 2,35000,214.02
Female,69,Eagle Select 2,36000,220.6
Female,69,Eagle Select 2,37000,227.18
Female,69,Eagle Select 2,38000,233.76
Female,69,Eagle Select 2,39000,240.34
Female,69,Eagle Select 2,40000,246.92
Female,70,Eagle Select 2,21000,142.16
Female,70,Eagle Select 2,22000,148.74
Female,70,Eagle Select 2,23000,155.32
Female,70,Eagle Select 2,24000,161.9
Female,70,Eagle Select 2,25000,168.48
Female,70,Eagle Select 2,26000,175.06
Female,70,Eagle Select 2,27000,181.64
Female,70,Eagle Select 2,28000,188.22
Female,70,Eagle Select 2,29000,194.8
Female,70,Eagle Select 2,30000,201.38
Female,70,Eagle Select 2,31000,207.96
Female,70,Eagle Select 2,32000,214.54
Female,70,Eagle Select 2,33000,221.12
Female,70,Eagle Select 2,34000,227.7
Female,70,Eagle Select 2,35000,234.28
Female,70,Eagle Select 2,36000,240.86
Female,70,Eagle Select 2,37000,247.44
Female,70,Eagle Select 2,38000,254.02
Female,70,Eagle Select 2,39000,260.6
Female,70,Eagle Select 2,40000,267.18
Female,71,Eagle Select 2,21000,142.16
Female,71,Eagle Select 2,22000,148.74
Female,71,Eagle Select 2,23000,155.32
Female,71,Eagle Select 2,24000,161.9
Female,71,Eagle Select 2,25000,168.48
Female,71,Eagle Select 2,26000,175.06
Female,71,Eagle Select 2,27000,181.64
Female,71,Eagle Select 2,28000,188.22
Female,71,Eagle Select 2,29000,194.8
Female,71,Eagle Select 2,30000,201.38
Female,71,Eagle Select 2,31000,207.96
Female,71,Eagle Select 2,32000,214.54
Female,71,Eagle Select 2,33000,221.12
Female,71,Eagle Select 2,34000,227.7
Female,71,Eagle Select 2,35000,234.28
Female,71,Eagle Select 2,36000,240.86
Female,71,Eagle Select 2,37000,247.44
Female,71,Eagle Select 2,38000,254.02
Female,71,Eagle Select 2,39000,260.6
Female,71,Eagle Select 2,40000,267.18
Female,72,Eagle Select 2,21000,165.49
Female,72,Eagle Select 2,22000,172.07
Female,72,Eagle Select 2,23000,178.65
Female,72,Eagle Select 2,24000,185.23
Female,72,Eagle Select 2,25000,191.81
Female,72,Eagle Select 2,26000,198.39
Female,72,Eagle Select 2,27000,204.97
Female,72,Eagle Select 2,28000,211.55
Female,72,Eagle Select 2,29000,218.13
Female,72,Eagle Select 2,30000,224.71
Female,72,Eagle Select 2,31000,231.29
Female,72,Eagle Select 2,32000,237.87
Female,72,Eagle Select 2,33000,244.45
Female,72,Eagle Select 2,34000,251.03
Female,72,Eagle Select 2,35000,257.61
Female,72,Eagle Select 2,36000,264.19
Female,72,Eagle Select 2,37000,270.77
Female,72,Eagle Select 2,38000,277.35
Female,72,Eagle Select 2,39000,283.93
Female,72,Eagle Select 2,40000,290.51
Female,73,Eagle Select 2,21000,165.49
Female,73,Eagle Select 2,22000,172.07
Female,73,Eagle Select 2,23000,178.65
Female,73,Eagle Select 2,24000,185.23
Female,73,Eagle Select 2,25000,191.81
Female,73,Eagle Select 2,26000,198.39
Female,73,Eagle Select 2,27000,204.97
Female,73,Eagle Select 2,28000,211.55
Female,73,Eagle Select 2,29000,218.13
Female,73,Eagle Select 2,30000,224.71
Female,73,Eagle Select 2,31000,231.29
Female,73,Eagle Select 2,32000,237.87
Female,73,Eagle Select 2,33000,244.45
Female,73,Eagle Select 2,34000,251.03
Female,73,Eagle Select 2,35000,257.61
Female,73,Eagle Select 2,36000,264.19
Female,73,Eagle Select 2,37000,270.77
Female,73,Eagle Select 2,38000,277.35
Female,73,Eagle Select 2,39000,283.93
Female,73,Eagle Select 2,40000,290.51
Female,74,Eagle Select 2,21000,197.98
Female,74,Eagle Select 2,22000,204.56
Female,74,Eagle Select 2,23000,211.14
Female,74,Eagle Select 2,24000,217.72
Female,74,Eagle Select 2,25000,224.3
Female,74,Eagle Select 2,26000,230.88
Female,74,Eagle Select 2,27000,237.46
Female,74,Eagle Select 2,28000,244.04
Female,74,Eagle Select 2,29000,250.62
Female,74,Eagle Select 2,30000,257.2
Female,74,Eagle Select 2,31000,263.78
Female,74,Eagle Select 2,32000,270.36
Female,74,Eagle Select 2,33000,276.94
Female,74,Eagle Select 2,34000,283.52
Female,74,Eagle Select 2,35000,290.1
Female,74,Eagle Select 2,36000,296.68
Female,74,Eagle Select 2,37000,303.26
Female,74,Eagle Select 2,38000,309.84
Female,74,Eagle Select 2,39000,316.42
Female,74,Eagle Select 2,40000,323.0
Female,75,Eagle Select 2,21000,197.98
Female,75,Eagle Select 2,22000,204.56
Female,75,Eagle Select 2,23000,211.14
Female,75,Eagle Select 2,24000,217.72
Female,75,Eagle Select 2,25000,224.3
Female,75,Eagle Select 2,26000,230.88
Female,75,Eagle Select 2,27000,237.46
Female,75,Eagle Select 2,28000,244.04
Female,75,Eagle Select 2,29000,250.62
Female,75,Eagle Select 2,30000,257.2
Female,75,Eagle Select 2,31000,263.78
Female,75,Eagle Select 2,32000,270.36
Female,75,Eagle Select 2,33000,276.94
Female,75,Eagle Select 2,34000,283.52
Female,75,Eagle Select 2,35000,290.1
Female,75,Eagle Select 2,36000,296.68
Female,75,Eagle Select 2,37000,303.26
Female,75,Eagle Select 2,38000,309.84
Female,75,Eagle Select 2,39000,316.42
Female,75,Eagle Select 2,40000,323.0
Female,76,Eagle Select 2,21000,235.31
Female,76,Eagle Select 2,22000,241.89
Female,76,Eagle Select 2,23000,248.47
Female,76,Eagle Select 2,24000,255.05
Female,76,Eagle Select 2,25000,261.63
Female,76,Eagle Select 2,26000,268.21
Female,76,Eagle Select 2,27000,274.79
Female,76,Eagle Select 2,28000,281.37
Female,76,Eagle Select 2,29000,287.95
Female,76,Eagle Select 2,30000,294.53
Female,76,Eagle Select 2,31000,301.11
Female,76,Eagle Select 2,32000,307.69
Female,76,Eagle Select 2,33000,314.27
Female,76,Eagle Select 2,34000,320.85
Female,76,Eagle Select 2,35000,327.43
Female,76,Eagle Select 2,36000,334.01
Female,76,Eagle Select 2,37000,340.59
Female,76,Eagle Select 2,38000,347.17
Female,76,Eagle Select 2,39000,353.75
Female,76,Eagle Select 2,40000,360.33
Female,77,Eagle Select 2,21000,235.31
Female,77,Eagle Select 2,22000,241.89
Female,77,Eagle Select 2,23000,248.47
Female,77,Eagle Select 2,24000,255.05
Female,77,Eagle Select 2,25000,261.63
Female,77,Eagle Select 2,26000,268.21
Female,77,Eagle Select 2,27000,274.79
Female,77,Eagle Select 2,28000,281.37
Female,77,Eagle Select 2,29000,287.95
Female,77,Eagle Select 2,30000,294.53
Female,77,Eagle Select 2,31000,301.11
Female,77,Eagle Select 2,32000,307.69
Female,77,Eagle Select 2,33000,314.27
Female,77,Eagle Select 2,34000,320.85
Female,77,Eagle Select 2,35000,327.43
Female,77,Eagle Select 2,36000,334.01
Female,77,Eagle Select 2,37000,340.59
Female,77,Eagle Select 2,38000,347.17
Female,77,Eagle Select 2,39000,353.75
Female,77,Eagle Select 2,40000,360.33
Female,78,Eagle Select 2,21000,283.05
Female,78,Eagle Select 2,22000,289.63
Female,78,Eagle Select 2,23000,296.21
Female,78,Eagle Select 2,24000,302.79
Female,78,Eagle Select 2,25000,309.37
Female,78,Eagle Select 2,26000,315.95
Female,78,Eagle Select 2,27000,322.53
Female,78,Eagle Select 2,28000,329.11
Female,78,Eagle Select 2,29000,335.69
Female,78,Eagle Select 2,30000,342.27
Female,78,Eagle Select 2,31000,348.85
Female,78,Eagle Select 2,32000,355.43
Female,78,Eagle Select 2,33000,362.01
Female,78,Eagle Select 2,34000,368.59
Female,78,Eagle Select 2,35000,375.17
Female,78,Eagle Select 2,36000,381.75
Female,78,Eagle Select 2,37000,388.33
Female,78,Eagle Select 2,38000,394.91
Female,78,Eagle Select 2,39000,401.49
Female,78,Eagle Select 2,40000,408.07
Female,79,Eagle Select 2,21000,283.05
Female,79,Eagle Select 2,22000,289.63
Female,79,Eagle Select 2,23000,296.21
Female,79,Eagle Select 2,24000,302.79
Female,79,Eagle Select 2,25000,309.37
Female,79,Eagle Select 2,26000,315.95
Female,79,Eagle Select 2,27000,322.53
Female,79,Eagle Select 2,28000,329.11
Female,79,Eagle Select 2,29000,335.69
Female,79,Eagle Select 2,30000,342.27
Female,79,Eagle Select 2,31000,348.85
Female,79,Eagle Select 2,32000,355.43
Female,79,Eagle Select 2,33000,362.01
Female,79,Eagle Select 2,34000,368.59
Female,79,Eagle Select 2,35000,375.17
Female,79,Eagle Select 2,36000,381.75
Female,79,Eagle Select 2,37000,388.33
Female,79,Eagle Select 2,38000,394.91
Female,79,Eagle Select 2,39000,401.49
Female,79,Eagle Select 2,40000,408.07
Female,80,Eagle Select 2,21000,344.92
Female,80,Eagle Select 2,22000,351.5
Female,80,Eagle Select 2,23000,358.08
Female,80,Eagle Select 2,24000,364.66
Female,80,Eagle Select 2,25000,371.24
Female,80,Eagle Select 2,26000,377.82
Female,80,Eagle Select 2,27000,384.4
Female,80,Eagle Select 2,28000,390.98
Female,80,Eagle Select 2,29000,397.56
Female,80,Eagle Select 2,30000,404.14
Female,80,Eagle Select 2,31000,410.72
Female,80,Eagle Select 2,32000,417.3
Female,80,Eagle Select 2,33000,423.88
Female,80,Eagle Select 2,34000,430.46
Female,80,Eagle Select 2,35000,437.04
Female,80,Eagle Select 2,36000,443.62
Female,80,Eagle Select 2,37000,450.2
Female,80,Eagle Select 2,38000,456.78
Female,80,Eagle Select 2,39000,463.36
Female,80,Eagle Select 2,40000,469.94
Female,60,Eagle Select 2,21000,73.29
Female,60,Eagle Select 2,22000,80.85
Female,60,Eagle Select 2,23000,88.41
Female,60,Eagle Select 2,24000,95.97
Female,60,Eagle Select 2,25000,103.53
Female,60,Eagle Select 2,26000,111.09
Female,60,Eagle Select 2,27000,118.65
Female,60,Eagle Select 2,28000,126.21
Female,60,Eagle Select 2,29000,133.77
Female,60,Eagle Select 2,30000,141.33
Female,60,Eagle Select 2,31000,148.89
Female,60,Eagle Select 2,32000,156.45
Female,60,Eagle Select 2,33000,164.01
Female,60,Eagle Select 2,34000,171.57
Female,60,Eagle Select 2,35000,179.13
Female,60,Eagle Select 2,36000,186.69
Female,60,Eagle Select 2,37000,194.25
Female,60,Eagle Select 2,38000,201.81
Female,60,Eagle Select 2,39000,209.37
Female,60,Eagle Select 2,40000,216.93
Female,61,Eagle Select 2,21000,73.29
Female,61,Eagle Select 2,22000,80.85
Female,61,Eagle Select 2,23000,88.41
Female,61,Eagle Select 2,24000,95.97
Female,61,Eagle Select 2,25000,103.53
Female,61,Eagle Select 2,26000,111.09
Female,61,Eagle Select 2,27000,118.65
Female,61,Eagle Select 2,28000,126.21
Female,61,Eagle Select 2,29000,133.77
Female,61,Eagle Select 2,30000,141.33
Female,61,Eagle Select 2,31000,148.89
Female,61,Eagle Select 2,32000,156.45
Female,61,Eagle Select 2,33000,164.01
Female,61,Eagle Select 2,34000,171.57
Female,61,Eagle Select 2,35000,179.13
Female,61,Eagle Select 2,36000,186.69
Female,61,Eagle Select 2,37000,194.25
Female,61,Eagle Select 2,38000,201.81
Female,61,Eagle Select 2,39000,209.37
Female,61,Eagle Select 2,40000,216.93
Female,62,Eagle Select 2,21000,84.07
Female,62,Eagle Select 2,22000,91.63
Female,62,Eagle Select 2,23000,99.19
Female,62,Eagle Select 2,24000,106.75
Female,62,Eagle Select 2,25000,114.31
Female,62,Eagle Select 2,26000,121.87
Female,62,Eagle Select 2,27000,129.43
Female,62,Eagle Select 2,28000,136.99
Female,62,Eagle Select 2,29000,144.55
Female,62,Eagle Select 2,30000,152.11
Female,62,Eagle Select 2,31000,159.67
Female,62,Eagle Select 2,32000,167.23
Female,62,Eagle Select 2,33000,174.79
Female,62,Eagle Select 2,34000,182.35
Female,62,Eagle Select 2,35000,189.91
Female,62,Eagle Select 2,36000,197.47
Female,62,Eagle Select 2,37000,205.03
Female,62,Eagle Select 2,38000,212.59
Female,62,Eagle Select 2,39000,220.15
Female,62,Eagle Select 2,40000,227.71
Female,63,Eagle Select 2,21000,84.07
Female,63,Eagle Select 2,22000,91.63
Female,63,Eagle Select 2,23000,99.19
Female,63,Eagle Select 2,24000,106.75
Female,63,Eagle Select 2,25000,114.31
Female,63,Eagle Select 2,26000,121.87
Female,63,Eagle Select 2,27000,129.43
Female,63,Eagle Select 2,28000,136.99
Female,63,Eagle Select 2,29000,144.55
Female,63,Eagle Select 2,30000,152.11
Female,63,Eagle Select 2,31000,159.67
Female,63,Eagle Select 2,32000,167.23
Female,63,Eagle Select 2,33000,174.79
Female,63,Eagle Select 2,34000,182.35
Female,63,Eagle Select 2,35000,189.91
Female,63,Eagle Select 2,36000,197.47
Female,63,Eagle Select 2,37000,205.03
Female,63,Eagle Select 2,38000,212.59
Female,63,Eagle Select 2,39000,220.15
Female,63,Eagle Select 2,40000,227.71
Female,64,Eagle Select 2,21000,93.55
Female,64,Eagle Select 2,22000,101.11
Female,64,Eagle Select 2,23000,108.67
Female,64,Eagle Select 2,24000,116.23
Female,64,Eagle Select 2,25000,123.79
Female,64,Eagle Select 2,26000,131.35
Female,64,Eagle Select 2,27000,138.91
Female,64,Eagle Select 2,28000,146.47
Female,64,Eagle Select 2,29000,154.03
Female,64,Eagle Select 2,30000,161.59
Female,64,Eagle Select 2,31000,169.15
Female,64,Eagle Select 2,32000,176.71
Female,64,Eagle Select 2,33000,184.27
Female,64,Eagle Select 2,34000,191.83
Female,64,Eagle Select 2,35000,199.39
Female,64,Eagle Select 2,36000,206.95
Female,64,Eagle Select 2,37000,214.51
Female,64,Eagle Select 2,38000,222.07
Female,64,Eagle Select 2,39000,229.63
Female,64,Eagle Select 2,40000,237.19
Female,65,Eagle Select 2,21000,93.55
Female,65,Eagle Select 2,22000,101.11
Female,65,Eagle Select 2,23000,108.67
Female,65,Eagle Select 2,24000,116.23
Female,65,Eagle Select 2,25000,123.79
Female,65,Eagle Select 2,26000,131.35
Female,65,Eagle Select 2,27000,138.91
Female,65,Eagle Select 2,28000,146.47
Female,65,Eagle Select 2,29000,154.03
Female,65,Eagle Select 2,30000,161.59
Female,65,Eagle Select 2,31000,169.15
Female,65,Eagle Select 2,32000,176.71
Female,65,Eagle Select 2,33000,184.27
Female,65,Eagle Select 2,34000,191.83
Female,65,Eagle Select 2,35000,199.39
Female,65,Eagle Select 2,36000,206.95
Female,65,Eagle Select 2,37000,214.51
Female,65,Eagle Select 2,38000,222.07
Female,65,Eagle Select 2,39000,229.63
Female,65,Eagle Select 2,40000,237.19
Female,66,Eagle Select 2,21000,103.73
Female,66,Eagle Select 2,22000,111.29
Female,66,Eagle Select 2,23000,118.85
Female,66,Eagle Select 2,24000,126.41
Female,66,Eagle Select 2,25000,133.97
Female,66,Eagle Select 2,26000,141.53
Female,66,Eagle Select 2,27000,149.09
Female,66,Eagle Select 2,28000,156.65
Female,66,Eagle Select 2,29000,164.21
Female,66,Eagle Select 2,30000,171.77
Female,66,Eagle Select 2,31000,179.33
Female,66,Eagle Select 2,32000,186.89
Female,66,Eagle Select 2,33000,194.45
Female,66,Eagle Select 2,34000,202.01
Female,66,Eagle Select 2,35000,209.57
Female,66,Eagle Select 2,36000,217.13
Female,66,Eagle Select 2,37000,224.69
Female,66,Eagle Select 2,38000,232.25
Female,66,Eagle Select 2,39000,239.81
Female,66,Eagle Select 2,40000,247.37
Female,67,Eagle Select 2,21000,103.73
Female,67,Eagle Select 2,22000,111.29
Female,67,Eagle Select 2,23000,118.85
Female,67,Eagle Select 2,24000,126.41
Female,67,Eagle Select 2,25000,133.97
Female,67,Eagle Select 2,26000,141.53
Female,67,Eagle Select 2,27000,149.09
Female,67,Eagle Select 2,28000,156.65
Female,67,Eagle Select 2,29000,164.21
Female,67,Eagle Select 2,30000,171.77
Female,67,Eagle Select 2,31000,179.33
Female,67,Eagle Select 2,32000,186.89
Female,67,Eagle Select 2,33000,194.45
Female,67,Eagle Select 2,34000,202.01
Female,67,Eagle Select 2,35000,209.57
Female,67,Eagle Select 2,36000,217.13
Female,67,Eagle Select 2,37000,224.69
Female,67,Eagle Select 2,38000,232.25
Female,67,Eagle Select 2,39000,239.81
Female,67,Eagle Select 2,40000,247.37
Female,68,Eagle Select 2,21000,117.98
Female,68,Eagle Select 2,22000,125.54
Female,68,Eagle Select 2,23000,133.1
Female,68,Eagle Select 2,24000,140.66
Female,68,Eagle Select 2,25000,148.22
Female,68,Eagle Select 2,26000,155.78
Female,68,Eagle Select 2,27000,163.34
Female,68,Eagle Select 2,28000,170.9
Female,68,Eagle Select 2,29000,178.46
Female,68,Eagle Select 2,30000,186.02
Female,68,Eagle Select 2,31000,193.58
Female,68,Eagle Select 2,32000,201.14
Female,68,Eagle Select 2,33000,208.7
Female,68,Eagle Select 2,34000,216.26
Female,68,Eagle Select 2,35000,223.82
Female,68,Eagle Select 2,36000,231.38
Female,68,Eagle Select 2,37000,238.94
Female,68,Eagle Select 2,38000,246.5
Female,68,Eagle Select 2,39000,254.06
Female,68,Eagle Select 2,40000,261.62
Female,69,Eagle Select 2,21000,117.98
Female,69,Eagle Select 2,22000,125.54
Female,69,Eagle Select 2,23000,133.1
Female,69,Eagle Select 2,24000,140.66
Female,69,Eagle Select 2,25000,148.22
Female,69,Eagle Select 2,26000,155.78
Female,69,Eagle Select 2,27000,163.34
Female,69,Eagle Select 2,28000,170.9
Female,69,Eagle Select 2,29000,178.46
Female,69,Eagle Select 2,30000,186.02
Female,69,Eagle Select 2,31000,193.58
Female,69,Eagle Select 2,32000,201.14
Female,69,Eagle Select 2,33000,208.7
Female,69,Eagle Select 2,34000,216.26
Female,69,Eagle Select 2,35000,223.82
Female,69,Eagle Select 2,36000,231.38
Female,69,Eagle Select 2,37000,238.94
Female,69,Eagle Select 2,38000,246.5
Female,69,Eagle Select 2,39000,254.06
Female,69,Eagle Select 2,40000,261.62
Female,70,Eagle Select 2,21000,138.24
Female,70,Eagle Select 2,22000,145.8
Female,70,Eagle Select 2,23000,153.36
Female,70,Eagle Select 2,24000,160.92
Female,70,Eagle Select 2,25000,168.48
Female,70,Eagle Select 2,26000,176.04
Female,70,Eagle Select 2,27000,183.6
Female,70,Eagle Select 2,28000,191.16
Female,70,Eagle Select 2,29000,198.72
Female,70,Eagle Select 2,30000,206.28
Female,70,Eagle Select 2,31000,213.84
Female,70,Eagle Select 2,32000,221.4
Female,70,Eagle Select 2,33000,228.96
Female,70,Eagle Select 2,34000,236.52
Female,70,Eagle Select 2,35000,244.08
Female,70,Eagle Select 2,36000,251.64
Female,70,Eagle Select 2,37000,259.2
Female,70,Eagle Select 2,38000,266.76
Female,70,Eagle Select 2,39000,274.32
Female,70,Eagle Select 2,40000,281.88
Female,71,Eagle Select 2,21000,138.24
Female,71,Eagle Select 2,22000,145.8
Female,71,Eagle Select 2,23000,153.36
Female,71,Eagle Select 2,24000,160.92
Female,71,Eagle Select 2,25000,168.48
Female,71,Eagle Select 2,26000,176.04
Female,71,Eagle Select 2,27000,183.6
Female,71,Eagle Select 2,28000,191.16
Female,71,Eagle Select 2,29000,198.72
